,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
10,03/04/19,12:05 PM,01:05 PM,Astros at Braves,Champion Stadium - Lake Buena Vista,,03/04/19,03/04/19,03:05 PM,04:05 PM,False,True,03/04/19,11:05 AM,12:05 PM,FREE,BUSY
11,03/04/19,12:05 PM,01:05 PM,Mets at Astros,FITTEAM Ballpark of the Palm Beaches - West Palm Beach,Local Radio: KBME 790 AM/94.5 FM HD-2,03/04/19,03/04/19,03:05 PM,04:05 PM,False,True,03/04/19,11:05 AM,12:05 PM,FREE,BUSY
12,03/06/19,12:05 PM,01:05 PM,Marlins at Astros,FITTEAM Ballpark of the Palm Beaches - West Palm Beach,Local Radio: KBME 790 (delay),03/06/19,03/06/19,03:05 PM,04:05 PM,False,True,03/06/19,11:05 AM,12:05 PM,FREE,BUSY
13,03/07/19,12:05 PM,01:05 PM,Astros at Marlins,Roger Dean Chevrolet Stadium - Jupiter,Local Radio: KBME 790 (delay),03/07/19,03/07/19,03:05 PM,04:05 PM,False,True,03/07/19,11:05 AM,12:05 PM,FREE,BUSY
14,03/08/19,05:05 PM,06:05 PM,Cardinals at Astros,FITTEAM Ballpark of the Palm Beaches - West Palm Beach,Local Radio: KBME 790 AM/94.5 FM HD-2,03/08/19,03/08/19,08:05 PM,09:05 PM,False,True,03/08/19,04:05 PM,05:05 PM,FREE,BUSY
15,03/09/19,12:05 PM,01:05 PM,Astros at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,Local TV: MLBN ----- Local Radio: KBME 790 AM/94.5 FM HD-2,03/09/19,03/09/19,03:05 PM,04:05 PM,False,True,03/09/19,11:05 AM,12:05 PM,FREE,BUSY
16,03/10/19,12:05 PM,01:05 PM,Nationals at Astros,FITTEAM Ballpark of the Palm Beaches - West Palm Beach,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2,03/10/19,03/10/19,03:05 PM,04:05 PM,False,True,03/10/19,11:05 AM,12:05 PM,FREE,BUSY
17,03/11/19,12:05 PM,01:05 PM,Mets at Astros,FITTEAM Ballpark of the Palm Beaches - West Palm Beach,Local TV: ATT SportsNet-SW- MLBN (out-of-market only) ----- Local Radio: KBME 790 AM/94.5 FM HD-2,03/11/19,03/11/19,03:05 PM,04:05 PM,False,True,03/11/19,11:05 AM,12:05 PM,FREE,BUSY
18,03/12/19,05:35 PM,06:35 PM,Astros at Nationals,FITTEAM Ballpark of the Palm Beaches - West Palm Beach,Local TV: ATT SportsNet-SW- MLBN (out-of-market only) ----- Local Radio: KBME 790 AM/94.5 FM HD-2,03/12/19,03/12/19,08:35 PM,09:35 PM,False,True,03/12/19,04:35 PM,05:35 PM,FREE,BUSY
19,03/13/19,12:10 PM,01:10 PM,Astros at Mets,First Data Field - Port St. Lucie,Local Radio: KBME 790 (delay),03/13/19,03/13/19,03:10 PM,04:10 PM,False,True,03/13/19,11:10 AM,12:10 PM,FREE,BUSY
20,03/14/19,12:05 PM,01:05 PM,Marlins at Astros,FITTEAM Ballpark of the Palm Beaches - West Palm Beach,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 (delay),03/14/19,03/14/19,03:05 PM,04:05 PM,False,True,03/14/19,11:05 AM,12:05 PM,FREE,BUSY
21,03/15/19,05:05 PM,06:05 PM,Cardinals at Astros,FITTEAM Ballpark of the Palm Beaches - West Palm Beach,Local Radio: KBME 790 AM/94.5 FM HD-2,03/15/19,03/15/19,08:05 PM,09:05 PM,False,True,03/15/19,04:05 PM,05:05 PM,FREE,BUSY
22,03/15/19,05:05 PM,06:05 PM,Astros at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,,03/15/19,03/15/19,08:05 PM,09:05 PM,False,True,03/15/19,04:05 PM,05:05 PM,FREE,BUSY
23,03/16/19,12:05 PM,01:05 PM,Astros at Phillies,Spectrum Field - Clearwater,Local Radio: KBME 790 AM/94.5 FM HD-2,03/16/19,03/16/19,03:05 PM,04:05 PM,False,True,03/16/19,11:05 AM,12:05 PM,FREE,BUSY
24,03/17/19,12:05 PM,01:05 PM,Astros at Braves,Champion Stadium - Lake Buena Vista,Local Radio: KBME 790 AM/94.5 FM HD-2,03/17/19,03/17/19,03:05 PM,04:05 PM,False,True,03/17/19,11:05 AM,12:05 PM,FREE,BUSY
25,03/20/19,12:05 PM,01:05 PM,Yankees at Astros,FITTEAM Ballpark of the Palm Beaches - West Palm Beach,Local TV: ATT SportsNet-SW- MLBN (out-of-market only) ----- Local Radio: KBME 790 AM/94.5 FM HD-2,03/20/19,03/20/19,03:05 PM,04:05 PM,False,True,03/20/19,11:05 AM,12:05 PM,FREE,BUSY
26,03/21/19,12:05 PM,01:05 PM,Astros at Tigers,Publix Field at Joker Marchant Stadium - Lakeland,Local Radio: KBME 790 (delay),03/21/19,03/21/19,03:05 PM,04:05 PM,False,True,03/21/19,11:05 AM,12:05 PM,FREE,BUSY
27,03/22/19,05:05 PM,06:05 PM,Mets at Astros,FITTEAM Ballpark of the Palm Beaches - West Palm Beach,Local Radio: KBME 790 AM/94.5 FM HD-2,03/22/19,03/22/19,08:05 PM,09:05 PM,False,True,03/22/19,04:05 PM,05:05 PM,FREE,BUSY
28,03/23/19,06:05 PM,07:05 PM,Astros at Marlins,Roger Dean Chevrolet Stadium - Jupiter,Local Radio: KBME 790 AM/94.5 FM HD-2,03/23/19,03/23/19,09:05 PM,10:05 PM,False,True,03/23/19,05:05 PM,06:05 PM,FREE,BUSY
29,03/24/19,12:05 PM,01:05 PM,Nationals at Astros,FITTEAM Ballpark of the Palm Beaches - West Palm Beach,Local Radio: KBME 790 AM/94.5 FM HD-2,03/24/19,03/24/19,03:05 PM,04:05 PM,False,True,03/24/19,11:05 AM,12:05 PM,FREE,BUSY
30,03/25/19,07:10 PM,08:10 PM,Pirates at Astros,Minute Maid Park - Houston,Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,03/25/19,03/25/19,10:10 PM,11:10 PM,False,True,03/25/19,06:10 PM,07:10 PM,FREE,BUSY
31,03/26/19,01:10 PM,02:10 PM,Pirates at Astros,Minute Maid Park - Houston,Local Radio: La Ranchera 850 AM,03/26/19,03/26/19,04:10 PM,05:10 PM,False,True,03/26/19,12:10 PM,01:10 PM,FREE,BUSY
32,03/28/19,03:00 PM,04:00 PM,Astros at Rays,Tropicana Field - St. Petersburg,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,03/28/19,03/28/19,06:00 PM,07:00 PM,False,True,03/28/19,02:00 PM,03:00 PM,FREE,BUSY
33,03/29/19,06:10 PM,07:10 PM,Astros at Rays,Tropicana Field - St. Petersburg,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,03/29/19,03/29/19,09:10 PM,10:10 PM,False,True,03/29/19,05:10 PM,06:10 PM,FREE,BUSY
34,03/30/19,05:10 PM,06:10 PM,Astros at Rays,Tropicana Field - St. Petersburg,Local TV: ATT SportsNet-SW+ ----- Local Radio: KTRH 740 AM/99.1 FM HD-2- La Ranchera 850 AM,03/30/19,03/30/19,08:10 PM,09:10 PM,False,True,03/30/19,04:10 PM,05:10 PM,FREE,BUSY
35,03/31/19,12:10 PM,01:10 PM,Astros at Rays,Tropicana Field - St. Petersburg,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,03/31/19,03/31/19,03:10 PM,04:10 PM,False,True,03/31/19,11:10 AM,12:10 PM,FREE,BUSY
36,04/01/19,07:05 PM,08:05 PM,Astros at Rangers,Globe Life Park in Arlington - Arlington,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/01/19,04/01/19,10:05 PM,11:05 PM,False,True,04/01/19,06:05 PM,07:05 PM,FREE,BUSY
37,04/02/19,07:05 PM,08:05 PM,Astros at Rangers,Globe Life Park in Arlington - Arlington,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/02/19,04/02/19,10:05 PM,11:05 PM,False,True,04/02/19,06:05 PM,07:05 PM,FREE,BUSY
38,04/03/19,07:05 PM,08:05 PM,Astros at Rangers,Globe Life Park in Arlington - Arlington,Local TV: ATT SportsNet-SW+ ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/03/19,04/03/19,10:05 PM,11:05 PM,False,True,04/03/19,06:05 PM,07:05 PM,FREE,BUSY
39,04/05/19,07:10 PM,08:10 PM,Athletics at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW- MLBN (out-of-market only) ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/05/19,04/05/19,10:10 PM,11:10 PM,False,True,04/05/19,06:10 PM,07:10 PM,FREE,BUSY
40,04/06/19,06:10 PM,07:10 PM,Athletics at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/06/19,04/06/19,09:10 PM,10:10 PM,False,True,04/06/19,05:10 PM,06:10 PM,FREE,BUSY
41,04/07/19,01:10 PM,02:10 PM,Athletics at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/07/19,04/07/19,04:10 PM,05:10 PM,False,True,04/07/19,12:10 PM,01:10 PM,FREE,BUSY
42,04/08/19,06:10 PM,07:10 PM,Yankees at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW- ESPN ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/08/19,04/08/19,09:10 PM,10:10 PM,False,True,04/08/19,05:10 PM,06:10 PM,FREE,BUSY
43,04/09/19,07:10 PM,08:10 PM,Yankees at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW- ESPN ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/09/19,04/09/19,10:10 PM,11:10 PM,False,True,04/09/19,06:10 PM,07:10 PM,FREE,BUSY
44,04/10/19,06:40 PM,07:40 PM,Yankees at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW- MLBN (out-of-market only) ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/10/19,04/10/19,09:40 PM,10:40 PM,False,True,04/10/19,05:40 PM,06:40 PM,FREE,BUSY
45,04/12/19,09:10 PM,10:10 PM,Astros at Mariners,T-Mobile Park - Seattle,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/13/19,04/13/19,12:10 AM,01:10 AM,False,True,04/12/19,08:10 PM,09:10 PM,FREE,BUSY
46,04/13/19,08:10 PM,09:10 PM,Astros at Mariners,T-Mobile Park - Seattle,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/13/19,04/14/19,11:10 PM,12:10 AM,False,True,04/13/19,07:10 PM,08:10 PM,FREE,BUSY
47,04/14/19,03:10 PM,04:10 PM,Astros at Mariners,T-Mobile Park - Seattle,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/14/19,04/14/19,06:10 PM,07:10 PM,False,True,04/14/19,02:10 PM,03:10 PM,FREE,BUSY
48,04/16/19,09:07 PM,10:07 PM,Astros at Athletics,Oakland Coliseum - Oakland,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/17/19,04/17/19,12:07 AM,01:07 AM,False,True,04/16/19,08:07 PM,09:07 PM,FREE,BUSY
49,04/17/19,09:07 PM,10:07 PM,Astros at Athletics,Oakland Coliseum - Oakland,Local TV: ATT SportsNet-SW+- MLBN (out-of-market only) ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/18/19,04/18/19,12:07 AM,01:07 AM,False,True,04/17/19,08:07 PM,09:07 PM,FREE,BUSY
50,04/19/19,07:05 PM,08:05 PM,Astros at Rangers,Globe Life Park in Arlington - Arlington,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/19/19,04/19/19,10:05 PM,11:05 PM,False,True,04/19/19,06:05 PM,07:05 PM,FREE,BUSY
51,04/20/19,07:05 PM,08:05 PM,Astros at Rangers,Globe Life Park in Arlington - Arlington,Local TV: ATT SportsNet-SW+ ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/20/19,04/20/19,10:05 PM,11:05 PM,False,True,04/20/19,06:05 PM,07:05 PM,FREE,BUSY
52,04/21/19,02:05 PM,03:05 PM,Astros at Rangers,Globe Life Park in Arlington - Arlington,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/21/19,04/21/19,05:05 PM,06:05 PM,False,True,04/21/19,01:05 PM,02:05 PM,FREE,BUSY
53,04/22/19,07:10 PM,08:10 PM,Twins at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW+ ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/22/19,04/22/19,10:10 PM,11:10 PM,False,True,04/22/19,06:10 PM,07:10 PM,FREE,BUSY
54,04/23/19,07:10 PM,08:10 PM,Twins at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/23/19,04/23/19,10:10 PM,11:10 PM,False,True,04/23/19,06:10 PM,07:10 PM,FREE,BUSY
55,04/24/19,07:10 PM,08:10 PM,Twins at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW+ ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/24/19,04/24/19,10:10 PM,11:10 PM,False,True,04/24/19,06:10 PM,07:10 PM,FREE,BUSY
56,04/25/19,07:10 PM,08:10 PM,Indians at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/25/19,04/25/19,10:10 PM,11:10 PM,False,True,04/25/19,06:10 PM,07:10 PM,FREE,BUSY
57,04/26/19,07:10 PM,08:10 PM,Indians at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/26/19,04/26/19,10:10 PM,11:10 PM,False,True,04/26/19,06:10 PM,07:10 PM,FREE,BUSY
58,04/27/19,03:05 PM,04:05 PM,Indians at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW- FS1 ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/27/19,04/27/19,06:05 PM,07:05 PM,False,True,04/27/19,02:05 PM,03:05 PM,FREE,BUSY
59,04/28/19,06:05 PM,07:05 PM,Indians at Astros,Minute Maid Park - Houston,Local TV: ESPN ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/28/19,04/28/19,09:05 PM,10:05 PM,False,True,04/28/19,05:05 PM,06:05 PM,FREE,BUSY
60,04/29/19,06:40 PM,07:40 PM,Astros at Twins,Target Field - Minneapolis,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/29/19,04/29/19,09:40 PM,10:40 PM,False,True,04/29/19,05:40 PM,06:40 PM,FREE,BUSY
61,04/30/19,06:40 PM,07:40 PM,Astros at Twins,Target Field - Minneapolis,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/30/19,04/30/19,09:40 PM,10:40 PM,False,True,04/30/19,05:40 PM,06:40 PM,FREE,BUSY
62,05/01/19,07:10 PM,08:10 PM,Astros at Twins,Target Field - Minneapolis,Local TV: ESPN- ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/01/19,05/01/19,10:10 PM,11:10 PM,False,True,05/01/19,06:10 PM,07:10 PM,FREE,BUSY
63,05/02/19,12:10 PM,01:10 PM,Astros at Twins,Target Field - Minneapolis,Local TV: ATT SportsNet-SW- MLBN (out-of-market only) ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/02/19,05/02/19,03:10 PM,04:10 PM,False,True,05/02/19,11:10 AM,12:10 PM,FREE,BUSY
64,05/04/19,06:10 PM,07:10 PM,Astros at Angels,Estadio de Beisbol Monterrey - Monterrey,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/04/19,05/04/19,09:10 PM,10:10 PM,False,True,05/04/19,05:10 PM,06:10 PM,FREE,BUSY
65,05/05/19,03:10 PM,04:10 PM,Astros at Angels,Estadio de Beisbol Monterrey - Monterrey,Local TV: ATT SportsNet-SW- ESPN ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/05/19,05/05/19,06:10 PM,07:10 PM,False,True,05/05/19,02:10 PM,03:10 PM,FREE,BUSY
66,05/06/19,07:10 PM,08:10 PM,Royals at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/06/19,05/06/19,10:10 PM,11:10 PM,False,True,05/06/19,06:10 PM,07:10 PM,FREE,BUSY
67,05/07/19,07:10 PM,08:10 PM,Royals at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/07/19,05/07/19,10:10 PM,11:10 PM,False,True,05/07/19,06:10 PM,07:10 PM,FREE,BUSY
68,05/08/19,07:10 PM,08:10 PM,Royals at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/08/19,05/08/19,10:10 PM,11:10 PM,False,True,05/08/19,06:10 PM,07:10 PM,FREE,BUSY
69,05/09/19,07:10 PM,08:10 PM,Rangers at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/09/19,05/09/19,10:10 PM,11:10 PM,False,True,05/09/19,06:10 PM,07:10 PM,FREE,BUSY
70,05/10/19,07:10 PM,08:10 PM,Rangers at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/10/19,05/10/19,10:10 PM,11:10 PM,False,True,05/10/19,06:10 PM,07:10 PM,FREE,BUSY
71,05/11/19,07:10 PM,08:10 PM,Rangers at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/11/19,05/11/19,10:10 PM,11:10 PM,False,True,05/11/19,06:10 PM,07:10 PM,FREE,BUSY
72,05/12/19,01:10 PM,02:10 PM,Rangers at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/12/19,05/12/19,04:10 PM,05:10 PM,False,True,05/12/19,12:10 PM,01:10 PM,FREE,BUSY
73,05/13/19,06:10 PM,07:10 PM,Astros at Tigers,Comerica Park - Detroit,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/13/19,05/13/19,09:10 PM,10:10 PM,False,True,05/13/19,05:10 PM,06:10 PM,FREE,BUSY
74,05/14/19,06:10 PM,07:10 PM,Astros at Tigers,Comerica Park - Detroit,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/14/19,05/14/19,09:10 PM,10:10 PM,False,True,05/14/19,05:10 PM,06:10 PM,FREE,BUSY
75,05/15/19,06:10 PM,07:10 PM,Astros at Tigers,Comerica Park - Detroit,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/15/19,05/15/19,09:10 PM,10:10 PM,False,True,05/15/19,05:10 PM,06:10 PM,FREE,BUSY
76,05/17/19,06:10 PM,07:10 PM,Astros at Red Sox,Fenway Park - Boston,Local TV: ATT SportsNet-SW- MLBN (out-of-market only) ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/17/19,05/17/19,09:10 PM,10:10 PM,False,True,05/17/19,05:10 PM,06:10 PM,FREE,BUSY
77,05/18/19,06:15 PM,07:15 PM,Astros at Red Sox,Fenway Park - Boston,Local TV: FOX ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/18/19,05/18/19,09:15 PM,10:15 PM,False,True,05/18/19,05:15 PM,06:15 PM,FREE,BUSY
78,05/19/19,12:05 PM,01:05 PM,Astros at Red Sox,Fenway Park - Boston,Local TV: ATT SportsNet-SW- MLBN (out-of-market only) ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/19/19,05/19/19,03:05 PM,04:05 PM,False,True,05/19/19,11:05 AM,12:05 PM,FREE,BUSY
79,05/20/19,07:10 PM,08:10 PM,White Sox at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/20/19,05/20/19,10:10 PM,11:10 PM,False,True,05/20/19,06:10 PM,07:10 PM,FREE,BUSY
80,05/21/19,07:10 PM,08:10 PM,White Sox at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/21/19,05/21/19,10:10 PM,11:10 PM,False,True,05/21/19,06:10 PM,07:10 PM,FREE,BUSY
81,05/22/19,07:10 PM,08:10 PM,White Sox at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/22/19,05/22/19,10:10 PM,11:10 PM,False,True,05/22/19,06:10 PM,07:10 PM,FREE,BUSY
82,05/23/19,07:10 PM,08:10 PM,White Sox at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW- MLBN (out-of-market only) ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/23/19,05/23/19,10:10 PM,11:10 PM,False,True,05/23/19,06:10 PM,07:10 PM,FREE,BUSY
83,05/24/19,07:10 PM,08:10 PM,Red Sox at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW- MLBN (out-of-market only) ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/24/19,05/24/19,10:10 PM,11:10 PM,False,True,05/24/19,06:10 PM,07:10 PM,FREE,BUSY
84,05/25/19,06:15 PM,07:15 PM,Red Sox at Astros,Minute Maid Park - Houston,Local TV: FOX ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/25/19,05/25/19,09:15 PM,10:15 PM,False,True,05/25/19,05:15 PM,06:15 PM,FREE,BUSY
85,05/26/19,01:10 PM,02:10 PM,Red Sox at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW- MLBN (out-of-market only) ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/26/19,05/26/19,04:10 PM,05:10 PM,False,True,05/26/19,12:10 PM,01:10 PM,FREE,BUSY
86,05/27/19,01:10 PM,02:10 PM,Cubs at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/27/19,05/27/19,04:10 PM,05:10 PM,False,True,05/27/19,12:10 PM,01:10 PM,FREE,BUSY
